customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
2996,25,Female,Shoes,Electronics,248,Miami,S,Green,Summer,4.7,No,Standard,No,Yes,3,Debit Card,Daily
2997,18,Male,Sunglasses,Accessories,434,Miami,XL,Green,Winter,1.9,Yes,Express,Yes,No,2,PayPal,Daily
2998,56,Male,Jacket,Accessories,163,Phoenix,S,White,Summer,4.8,Yes,Same-Day,Yes,No,19,PayPal,Weekly
2999,23,Male,Shoes,Footwear,394,Seattle,L,Blue,Spring,2.2,No,Standard,Yes,Yes,1,Debit Card,Daily
3000,63,Other,Shoes,Electronics,362,Los Angeles,L,White,Spring,3.2,Yes,Standard,No,Yes,6,Debit Card,Monthly
3001,23,Other,Backpack,Accessories,364,Houston,XXL,White,Autumn,3.9,Yes,Same-Day,Yes,Yes,1,PayPal,Monthly
3002,42,Male,Backpack,Fashion,314,New York,L,Black,Spring,4.1,Yes,Same-Day,No,No,4,Credit Card,Monthly
3003,40,Female,Watch,Accessories,379,Miami,XL,Green,Winter,4.5,Yes,Standard,No,No,6,PayPal,Daily
3004,69,Other,Jeans,Footwear,114,Seattle,XL,Yellow,Spring,1.7,Yes,Same-Day,No,No,9,Debit Card,Monthly
3005,29,Male,Shoes,Footwear,404,Miami,XL,Red,Winter,3.6,Yes,Standard,No,No,11,Credit Card,Weekly
3006,62,Male,Sunglasses,Footwear,280,Seattle,S,Blue,Autumn,3.9,Yes,Standard,No,Yes,18,Credit Card,Daily
3007,30,Other,Sunglasses,Electronics,60,Phoenix,L,Red,Summer,1.7,No,Same-Day,Yes,No,17,PayPal,Monthly
3008,57,Female,Shoes,Accessories,256,Seattle,M,Yellow,Spring,2.9,Yes,Standard,Yes,Yes,16,PayPal,Monthly
3009,38,Male,Sunglasses,Fashion,429,Chicago,M,Blue,Spring,2.0,Yes,Standard,No,Yes,2,PayPal,Daily
3010,51,Other,Jacket,Footwear,215,Los Angeles,XXL,Yellow,Winter,5.0,No,Standard,No,No,0,Credit Card,Monthly
3011,27,Female,Jacket,Electronics,235,Miami,S,White,Autumn,3.9,No,Standard,No,No,2,Debit Card,Daily
3012,45,Male,T-Shirt,Accessories,289,Phoenix,S,Blue,Autumn,4.1,Yes,Express,No,No,12,UPI,Weekly
3013,60,Female,Sunglasses,Electronics,194,New York,S,Red,Autumn,3.9,No,Same-Day,Yes,Yes,17,Debit Card,Weekly
3014,41,Female,Watch,Accessories,107,Houston,M,Red,Winter,4.7,Yes,Standard,No,Yes,17,Credit Card,Monthly
3015,46,Other,Jeans,Fashion,77,Phoenix,S,Red,Autumn,2.0,No,Same-Day,Yes,No,7,Credit Card,Daily
3016,30,Other,Jacket,Electronics,404,Phoenix,M,White,Winter,1.2,Yes,Standard,Yes,Yes,10,UPI,Daily
3017,68,Female,Jacket,Accessories,448,Phoenix,S,White,Spring,1.5,Yes,Express,Yes,Yes,7,UPI,Monthly
3018,67,Male,Jeans,Accessories,33,Seattle,S,Green,Autumn,1.5,No,Standard,No,No,16,Debit Card,Monthly
3019,40,Male,Watch,Footwear,389,Phoenix,M,Blue,Summer,1.8,No,Standard,Yes,Yes,9,Credit Card,Daily
3020,34,Female,Backpack,Footwear,416,Houston,M,Green,Winter,4.4,No,Express,No,No,2,UPI,Weekly
3021,66,Female,Watch,Fashion,32,Houston,S,Green,Autumn,3.7,No,Express,Yes,Yes,2,UPI,Weekly
3022,33,Female,Backpack,Accessories,327,Houston,XXL,Blue,Autumn,1.7,Yes,Standard,Yes,No,5,Debit Card,Weekly
3023,23,Other,Jacket,Accessories,136,Los Angeles,M,Blue,Autumn,4.9,Yes,Express,Yes,Yes,17,PayPal,Monthly
3024,35,Male,Shoes,Electronics,363,Los Angeles,M,Blue,Winter,1.5,Yes,Same-Day,Yes,No,18,PayPal,Monthly
3025,52,Female,Jacket,Accessories,457,Houston,M,Red,Spring,4.4,No,Same-Day,No,No,19,Cash,Daily
3026,22,Female,Shoes,Accessories,447,New York,S,White,Winter,3.2,No,Same-Day,No,No,16,Cash,Weekly
3027,46,Female,Backpack,Electronics,407,Houston,M,Green,Summer,2.3,Yes,Express,Yes,Yes,16,Credit Card,Weekly
3028,49,Female,Sunglasses,Footwear,85,Seattle,XXL,Green,Winter,3.9,Yes,Express,No,No,4,Cash,Monthly
3029,56,Female,Sunglasses,Electronics,360,New York,M,Red,Spring,1.9,No,Same-Day,No,No,17,Credit Card,Daily
3030,38,Male,Shoes,Fashion,130,Phoenix,L,Yellow,Spring,2.2,Yes,Standard,No,Yes,8,Debit Card,Monthly
3031,46,Other,Sunglasses,Accessories,242,Phoenix,M,Green,Autumn,4.0,No,Express,No,Yes,1,Cash,Weekly
3032,24,Other,Watch,Electronics,36,Phoenix,M,Green,Summer,1.0,No,Express,No,Yes,3,Cash,Daily
3033,64,Female,Shoes,Footwear,122,Phoenix,XXL,Black,Spring,2.2,Yes,Standard,No,No,19,Debit Card,Daily
3034,19,Other,Jacket,Electronics,280,Houston,L,Green,Summer,3.3,No,Standard,No,Yes,6,PayPal,Daily
3035,51,Other,Jeans,Accessories,34,Phoenix,S,Red,Summer,4.4,No,Express,No,Yes,0,UPI,Daily
3036,43,Other,Sunglasses,Accessories,498,Phoenix,S,Black,Summer,1.6,No,Express,Yes,No,3,UPI,Monthly
3037,59,Other,Watch,Accessories,92,Seattle,L,Red,Autumn,1.8,Yes,Express,No,No,16,PayPal,Monthly
3038,52,Male,Backpack,Footwear,254,Seattle,XXL,White,Winter,3.5,Yes,Standard,No,Yes,1,PayPal,Weekly
3039,42,Male,Backpack,Fashion,36,Los Angeles,S,White,Summer,1.5,Yes,Same-Day,Yes,Yes,13,Credit Card,Monthly
3040,18,Male,Jacket,Fashion,336,Miami,M,Blue,Summer,3.7,Yes,Express,No,Yes,4,Cash,Weekly
3041,61,Male,Backpack,Electronics,70,New York,XL,White,Spring,2.1,Yes,Express,Yes,Yes,19,Credit Card,Monthly
3042,17,Other,T-Shirt,Footwear,85,Chicago,XXL,White,Summer,5.0,No,Same-Day,Yes,No,4,Cash,Daily
3043,52,Female,Watch,Footwear,89,Chicago,S,Yellow,Winter,4.2,No,Standard,No,Yes,8,PayPal,Monthly
3044,55,Female,Backpack,Electronics,133,Los Angeles,S,Blue,Spring,4.8,No,Standard,Yes,Yes,10,Cash,Weekly
3045,46,Other,Jacket,Fashion,112,Chicago,XXL,White,Autumn,5.0,Yes,Same-Day,No,Yes,4,PayPal,Monthly
3046,24,Female,Backpack,Fashion,167,Miami,XL,Red,Spring,3.8,Yes,Standard,Yes,No,15,PayPal,Daily
3047,48,Male,Shoes,Electronics,401,Los Angeles,S,Red,Winter,4.7,Yes,Same-Day,No,Yes,7,UPI,Weekly
3048,30,Female,T-Shirt,Footwear,37,Los Angeles,XXL,Black,Winter,2.9,Yes,Express,No,No,16,Debit Card,Monthly
3049,25,Other,Jacket,Fashion,326,Chicago,XL,Black,Spring,2.2,No,Express,No,Yes,14,UPI,Weekly
3050,32,Male,Watch,Fashion,472,Seattle,S,Red,Autumn,2.4,No,Same-Day,No,Yes,10,UPI,Weekly
3051,32,Other,T-Shirt,Accessories,442,Phoenix,M,White,Spring,2.8,Yes,Standard,No,Yes,11,UPI,Monthly
3052,69,Other,Jeans,Fashion,432,Chicago,S,Red,Autumn,2.9,Yes,Standard,No,Yes,12,UPI,Daily
3053,68,Male,Sunglasses,Electronics,303,Houston,S,Red,Spring,1.8,No,Standard,No,No,4,Credit Card,Weekly
3054,60,Female,Shoes,Fashion,310,New York,XXL,Green,Spring,3.8,Yes,Standard,No,No,8,Cash,Daily
3055,49,Male,Jeans,Footwear,160,Phoenix,XXL,Black,Winter,1.0,Yes,Same-Day,Yes,No,13,PayPal,Daily
3056,63,Female,T-Shirt,Electronics,400,Miami,M,Yellow,Spring,2.1,No,Standard,Yes,Yes,14,Credit Card,Daily
3057,27,Female,Shoes,Accessories,158,Chicago,XXL,Red,Winter,2.9,No,Same-Day,No,No,10,Cash,Monthly
3058,36,Male,Sunglasses,Footwear,38,Houston,XL,Red,Winter,4.2,No,Same-Day,Yes,Yes,14,UPI,Daily
3059,49,Male,Backpack,Electronics,134,New York,XXL,Red,Summer,1.9,Yes,Express,No,Yes,1,PayPal,Monthly
3060,43,Female,Watch,Electronics,458,Houston,L,Green,Spring,2.7,No,Express,Yes,Yes,18,Debit Card,Daily
3061,52,Male,Watch,Electronics,335,Phoenix,L,Red,Spring,4.1,Yes,Express,No,No,17,Credit Card,Weekly
3062,53,Other,Watch,Electronics,436,Phoenix,XXL,Yellow,Summer,3.7,No,Express,No,No,11,Cash,Weekly
3063,43,Other,Shoes,Fashion,113,Houston,L,Black,Spring,4.4,Yes,Express,Yes,Yes,16,Debit Card,Weekly
3064,39,Other,Backpack,Fashion,472,Houston,S,Black,Spring,1.5,Yes,Same-Day,No,No,2,Cash,Monthly
3065,41,Female,Watch,Accessories,174,New York,XL,White,Autumn,3.6,No,Standard,No,No,9,Debit Card,Weekly
3066,43,Male,Jeans,Electronics,296,Chicago,XL,Black,Autumn,2.9,No,Standard,No,No,8,Debit Card,Monthly
3067,67,Other,Sunglasses,Footwear,110,Los Angeles,XXL,Red,Spring,3.2,No,Same-Day,Yes,No,15,Credit Card,Monthly
3068,18,Other,Backpack,Fashion,135,Houston,L,White,Spring,4.7,No,Same-Day,No,No,12,Credit Card,Daily
3069,56,Other,T-Shirt,Electronics,303,Houston,M,Yellow,Spring,2.3,No,Standard,No,Yes,14,UPI,Monthly
3070,49,Other,T-Shirt,Footwear,286,Seattle,M,Black,Spring,1.5,No,Standard,Yes,No,3,PayPal,Daily
3071,63,Female,Backpack,Footwear,337,Chicago,L,Red,Spring,2.4,No,Same-Day,Yes,Yes,17,UPI,Monthly
3072,24,Female,Backpack,Footwear,64,Seattle,M,Blue,Summer,2.0,No,Same-Day,No,Yes,8,PayPal,Weekly
3073,16,Female,T-Shirt,Electronics,461,Los Angeles,XL,Red,Autumn,3.0,Yes,Same-Day,No,Yes,17,UPI,Monthly
3074,37,Male,Jacket,Accessories,336,Miami,S,Yellow,Winter,3.3,No,Same-Day,No,Yes,12,Credit Card,Weekly
3075,18,Male,Sunglasses,Footwear,268,Chicago,XXL,Green,Spring,1.3,Yes,Same-Day,Yes,No,15,UPI,Monthly
3076,50,Female,Jeans,Electronics,247,Seattle,M,Blue,Autumn,3.3,Yes,Same-Day,No,Yes,11,UPI,Monthly
3077,63,Male,Jacket,Footwear,228,Phoenix,L,Blue,Autumn,1.8,Yes,Standard,No,No,10,PayPal,Weekly
3078,67,Female,T-Shirt,Fashion,374,Miami,XL,Red,Autumn,3.4,Yes,Express,No,Yes,15,Credit Card,Monthly
3079,21,Male,Watch,Accessories,432,Los Angeles,XXL,Black,Spring,4.4,Yes,Standard,No,Yes,2,Credit Card,Daily
3080,59,Female,Jacket,Accessories,75,Houston,XXL,White,Spring,4.6,No,Same-Day,Yes,Yes,2,UPI,Weekly
3081,35,Male,Sunglasses,Fashion,140,Seattle,XXL,Black,Summer,3.6,Yes,Standard,Yes,Yes,12,UPI,Monthly
3082,66,Other,Watch,Accessories,194,Los Angeles,S,White,Winter,2.0,Yes,Same-Day,No,Yes,4,Cash,Monthly
3083,29,Female,Shoes,Fashion,430,Seattle,L,White,Autumn,4.1,No,Standard,No,Yes,7,Debit Card,Monthly
3084,55,Female,T-Shirt,Fashion,306,Chicago,L,White,Winter,1.8,No,Same-Day,Yes,Yes,13,Cash,Monthly
3085,52,Other,Jacket,Accessories,90,Miami,L,Black,Spring,4.1,Yes,Standard,No,No,3,Cash,Daily
3086,27,Other,Watch,Footwear,444,Miami,XL,Red,Winter,3.4,No,Standard,Yes,No,12,Credit Card,Weekly
3087,31,Male,Sunglasses,Electronics,466,Miami,S,Black,Summer,1.6,No,Same-Day,No,No,7,Debit Card,Monthly
3088,44,Female,Watch,Footwear,482,Houston,XXL,Green,Spring,1.7,Yes,Standard,No,No,4,PayPal,Daily
3089,45,Female,Jacket,Footwear,34,Los Angeles,S,Black,Spring,1.3,Yes,Same-Day,No,Yes,0,Cash,Monthly
3090,45,Female,Shoes,Footwear,307,Chicago,L,Black,Winter,5.0,No,Standard,Yes,Yes,5,Cash,Weekly
3091,69,Other,Shoes,Electronics,410,Miami,M,Green,Winter,3.6,Yes,Same-Day,Yes,No,6,Cash,Daily
3092,33,Male,Sunglasses,Electronics,137,Los Angeles,L,Black,Spring,1.4,No,Same-Day,No,No,5,Credit Card,Monthly
3093,58,Other,Jeans,Fashion,40,Phoenix,XL,Yellow,Summer,1.4,Yes,Same-Day,Yes,No,11,Cash,Monthly
3094,64,Male,Shoes,Electronics,394,Los Angeles,XL,White,Autumn,3.2,No,Express,No,No,17,PayPal,Weekly
3095,66,Female,Sunglasses,Footwear,410,Chicago,S,Yellow,Summer,3.1,No,Express,No,No,0,Debit Card,Daily
3096,42,Male,Sunglasses,Accessories,297,New York,XXL,Yellow,Winter,3.1,No,Express,Yes,Yes,16,Credit Card,Daily
3097,16,Male,Watch,Fashion,204,Phoenix,XXL,White,Autumn,4.9,No,Standard,No,Yes,13,PayPal,Daily
3098,50,Other,T-Shirt,Electronics,21,Seattle,S,Blue,Spring,4.0,Yes,Express,No,No,9,PayPal,Weekly
3099,60,Male,Jacket,Footwear,441,Chicago,XXL,Black,Summer,3.6,No,Same-Day,No,Yes,18,PayPal,Monthly
3100,58,Female,Backpack,Footwear,428,Seattle,L,Blue,Winter,1.1,Yes,Same-Day,Yes,Yes,16,UPI,Monthly
3101,33,Male,T-Shirt,Footwear,378,Miami,L,Red,Winter,2.7,No,Standard,Yes,Yes,10,UPI,Daily
3102,25,Other,Jeans,Fashion,95,New York,L,White,Spring,2.2,Yes,Same-Day,No,Yes,10,PayPal,Daily
3103,67,Male,Watch,Accessories,17,Miami,XXL,White,Winter,1.7,No,Same-Day,Yes,No,17,UPI,Daily
3104,41,Other,Jeans,Accessories,295,Phoenix,L,Red,Summer,3.2,Yes,Standard,No,No,9,Debit Card,Weekly
3105,60,Male,T-Shirt,Electronics,68,Phoenix,XL,Blue,Spring,5.0,No,Same-Day,Yes,Yes,11,Cash,Monthly
3106,25,Male,T-Shirt,Footwear,318,Chicago,XL,Black,Summer,4.6,Yes,Same-Day,No,No,19,Cash,Weekly
3107,22,Other,T-Shirt,Footwear,51,Miami,S,Blue,Winter,3.8,No,Same-Day,No,No,15,UPI,Weekly
3108,29,Other,Sunglasses,Accessories,390,Phoenix,L,Yellow,Autumn,4.1,Yes,Express,Yes,Yes,11,Cash,Monthly
3109,43,Other,T-Shirt,Fashion,344,Houston,XL,Red,Autumn,1.4,Yes,Standard,No,Yes,4,Credit Card,Weekly
3110,34,Female,Jacket,Fashion,166,Chicago,L,Blue,Spring,4.7,No,Standard,Yes,Yes,14,Debit Card,Weekly
3111,69,Male,Jeans,Footwear,464,Chicago,XXL,White,Spring,3.6,Yes,Express,Yes,No,8,Debit Card,Monthly
3112,60,Male,Shoes,Accessories,105,Chicago,M,Green,Autumn,2.9,No,Same-Day,No,Yes,17,UPI,Weekly
3113,20,Female,Backpack,Fashion,460,Chicago,M,Black,Autumn,3.9,No,Express,Yes,No,5,PayPal,Monthly
3114,52,Other,Backpack,Electronics,415,Phoenix,XL,Green,Summer,1.8,No,Express,Yes,Yes,3,Cash,Daily
3115,27,Female,Shoes,Footwear,12,Miami,XXL,Yellow,Spring,1.9,Yes,Express,Yes,No,19,Credit Card,Weekly
3116,31,Female,T-Shirt,Fashion,494,New York,M,Yellow,Spring,3.4,No,Standard,Yes,No,9,Debit Card,Weekly
3117,28,Male,Watch,Fashion,437,Miami,M,Black,Autumn,3.0,No,Standard,Yes,No,3,Cash,Daily
3118,17,Female,Shoes,Footwear,276,Miami,S,Black,Spring,3.5,No,Standard,Yes,Yes,12,UPI,Weekly
3119,38,Male,Sunglasses,Footwear,76,Miami,M,Blue,Winter,4.8,Yes,Same-Day,Yes,No,7,UPI,Monthly
3120,18,Other,T-Shirt,Electronics,188,Chicago,S,White,Spring,3.9,No,Express,No,Yes,16,Credit Card,Monthly
3121,54,Other,Backpack,Fashion,59,Los Angeles,S,White,Summer,3.2,No,Same-Day,No,Yes,2,Cash,Weekly
3122,54,Other,T-Shirt,Accessories,166,Miami,XL,Green,Autumn,3.0,Yes,Express,No,No,15,Credit Card,Daily
3123,24,Male,Backpack,Electronics,353,New York,XL,Blue,Summer,1.9,Yes,Express,Yes,Yes,8,UPI,Weekly
3124,59,Female,T-Shirt,Accessories,75,Los Angeles,S,Black,Spring,3.3,Yes,Same-Day,Yes,No,15,Debit Card,Daily
3125,45,Male,Sunglasses,Footwear,209,Los Angeles,XL,Red,Spring,2.3,Yes,Express,Yes,Yes,9,Cash,Daily
3126,19,Other,Jacket,Electronics,446,Houston,L,Yellow,Spring,4.3,Yes,Standard,Yes,Yes,6,UPI,Daily
3127,65,Other,Watch,Footwear,366,Miami,M,Blue,Winter,4.0,Yes,Express,Yes,Yes,18,Cash,Monthly
3128,53,Female,Jeans,Fashion,383,Los Angeles,XXL,Blue,Summer,2.3,Yes,Express,Yes,No,6,UPI,Daily
3129,63,Male,T-Shirt,Electronics,461,Seattle,XL,White,Autumn,3.7,No,Same-Day,Yes,No,6,PayPal,Daily
3130,55,Other,Sunglasses,Accessories,77,Houston,M,White,Spring,3.4,Yes,Express,No,Yes,7,Debit Card,Weekly
3131,27,Male,T-Shirt,Accessories,51,Miami,S,Green,Winter,2.2,No,Same-Day,No,Yes,12,Credit Card,Daily
3132,54,Other,Shoes,Fashion,499,New York,S,Red,Spring,2.8,Yes,Same-Day,No,No,14,PayPal,Weekly
3133,67,Other,Shoes,Footwear,423,Los Angeles,XXL,Green,Spring,3.5,No,Same-Day,Yes,No,10,Credit Card,Daily
3134,37,Other,Watch,Footwear,166,Chicago,S,Black,Spring,2.0,No,Express,No,Yes,9,Cash,Weekly
3135,67,Other,Backpack,Electronics,234,Miami,XXL,Black,Autumn,3.4,No,Same-Day,Yes,No,11,Credit Card,Daily
3136,45,Other,Shoes,Fashion,160,Chicago,M,Black,Summer,4.0,No,Express,No,No,11,Debit Card,Daily
3137,16,Other,Jacket,Fashion,486,Phoenix,S,Red,Autumn,1.1,No,Same-Day,No,Yes,14,PayPal,Monthly
3138,69,Female,Jacket,Footwear,242,Chicago,L,White,Winter,2.1,Yes,Same-Day,No,Yes,17,UPI,Weekly
3139,47,Other,Jacket,Fashion,109,Seattle,XXL,White,Autumn,4.6,Yes,Same-Day,Yes,No,18,UPI,Daily
3140,47,Female,T-Shirt,Electronics,57,Chicago,XL,Yellow,Autumn,4.4,Yes,Standard,Yes,No,9,PayPal,Weekly
3141,17,Other,Jeans,Electronics,111,Houston,L,Blue,Summer,4.8,No,Express,No,No,6,UPI,Weekly
3142,69,Other,Jeans,Footwear,267,Phoenix,XXL,Green,Spring,1.3,No,Same-Day,Yes,No,15,PayPal,Weekly
3143,52,Male,Shoes,Footwear,449,Los Angeles,XXL,Black,Winter,1.6,Yes,Standard,No,No,15,PayPal,Daily
3144,67,Other,Jeans,Accessories,291,Houston,XL,White,Autumn,4.8,Yes,Express,No,Yes,14,Credit Card,Monthly
3145,19,Other,Shoes,Accessories,83,New York,XXL,Blue,Winter,3.9,No,Same-Day,No,Yes,2,PayPal,Daily
3146,19,Male,Sunglasses,Footwear,370,Houston,L,Yellow,Winter,3.2,No,Standard,Yes,No,11,Credit Card,Daily
3147,18,Male,Sunglasses,Accessories,311,Houston,S,White,Summer,2.3,No,Express,Yes,Yes,17,UPI,Weekly
3148,55,Male,T-Shirt,Electronics,280,Seattle,L,White,Spring,4.1,No,Same-Day,No,Yes,3,Debit Card,Weekly
3149,55,Male,Backpack,Electronics,409,Chicago,XXL,Red,Spring,1.2,Yes,Standard,No,Yes,7,Debit Card,Daily
3150,62,Male,Sunglasses,Footwear,59,Chicago,S,Yellow,Winter,3.1,Yes,Express,Yes,No,13,UPI,Weekly
3151,64,Female,Jacket,Footwear,402,Chicago,S,White,Winter,4.8,No,Same-Day,No,No,0,Debit Card,Weekly
3152,26,Female,Backpack,Footwear,26,Los Angeles,XXL,White,Autumn,2.5,No,Same-Day,No,Yes,9,Credit Card,Monthly
3153,38,Male,Sunglasses,Electronics,105,Seattle,S,Blue,Winter,4.9,Yes,Express,Yes,Yes,6,Cash,Daily
3154,35,Male,Jacket,Accessories,325,Los Angeles,M,Red,Summer,4.6,No,Express,No,No,8,UPI,Daily
3155,64,Other,Jacket,Accessories,498,Houston,XL,White,Summer,2.9,Yes,Standard,No,Yes,8,Credit Card,Weekly
3156,66,Other,Jeans,Fashion,424,Miami,M,Black,Spring,1.8,Yes,Standard,No,No,17,Debit Card,Weekly
3157,28,Female,T-Shirt,Fashion,459,Los Angeles,M,Black,Winter,3.7,No,Express,Yes,Yes,14,Credit Card,Weekly
3158,26,Female,Sunglasses,Footwear,213,Miami,S,Blue,Summer,3.7,No,Same-Day,No,No,7,Credit Card,Weekly
3159,65,Male,Shoes,Accessories,68,Phoenix,XL,Blue,Spring,1.2,Yes,Standard,Yes,No,9,PayPal,Monthly
3160,31,Male,Jeans,Accessories,214,Seattle,XL,Yellow,Winter,3.3,No,Same-Day,No,No,10,Credit Card,Daily
3161,42,Other,Jeans,Accessories,419,Seattle,M,Yellow,Autumn,4.7,Yes,Standard,No,No,10,Debit Card,Daily
3162,41,Female,T-Shirt,Fashion,375,New York,XL,White,Spring,3.6,Yes,Same-Day,Yes,No,10,Credit Card,Weekly
3163,30,Female,Jeans,Footwear,114,Los Angeles,M,Red,Winter,1.1,No,Same-Day,Yes,No,18,Cash,Daily
3164,48,Female,Backpack,Footwear,471,Phoenix,XXL,Yellow,Spring,2.0,Yes,Same-Day,Yes,Yes,19,PayPal,Weekly
3165,27,Female,Sunglasses,Accessories,116,Miami,M,White,Spring,2.3,Yes,Express,Yes,Yes,12,UPI,Weekly
3166,19,Other,Watch,Footwear,379,Chicago,M,Green,Winter,4.2,No,Express,Yes,No,1,PayPal,Weekly
3167,55,Other,Shoes,Footwear,124,Miami,M,Blue,Winter,3.3,No,Express,Yes,No,5,Credit Card,Daily
3168,41,Male,Watch,Footwear,368,Los Angeles,XXL,White,Summer,1.2,No,Standard,No,Yes,9,Debit Card,Monthly
3169,62,Other,Jeans,Accessories,89,New York,S,Red,Winter,1.3,No,Same-Day,No,No,14,Cash,Monthly
3170,20,Other,Backpack,Fashion,33,Phoenix,XL,Blue,Summer,3.0,Yes,Express,No,No,6,Credit Card,Weekly
3171,49,Male,Sunglasses,Electronics,433,Houston,XXL,Yellow,Summer,2.6,Yes,Standard,No,Yes,4,Debit Card,Monthly
3172,43,Male,Shoes,Electronics,374,Miami,XXL,Green,Spring,4.2,Yes,Same-Day,No,No,14,PayPal,Monthly
3173,52,Female,Backpack,Fashion,433,New York,XL,Black,Spring,1.7,No,Same-Day,Yes,Yes,8,Cash,Weekly
3174,19,Male,T-Shirt,Fashion,167,New York,M,Yellow,Winter,1.4,No,Express,Yes,No,13,PayPal,Daily
3175,59,Male,Sunglasses,Footwear,199,New York,M,White,Spring,1.0,Yes,Express,No,Yes,15,PayPal,Monthly
3176,56,Other,Jacket,Fashion,232,Phoenix,XL,Yellow,Autumn,1.2,No,Standard,Yes,Yes,5,Credit Card,Monthly
3177,42,Male,Backpack,Electronics,380,Miami,L,White,Autumn,1.1,No,Express,No,No,3,PayPal,Daily
3178,68,Male,Backpack,Fashion,466,Houston,S,Blue,Winter,3.1,Yes,Express,Yes,Yes,14,Cash,Weekly
3179,67,Other,Jacket,Fashion,412,Chicago,S,Red,Summer,1.6,Yes,Express,Yes,No,11,Debit Card,Daily
3180,21,Male,Sunglasses,Accessories,321,Houston,M,Yellow,Summer,4.4,Yes,Express,No,Yes,9,Cash,Monthly
3181,16,Other,T-Shirt,Footwear,46,Houston,M,Black,Winter,3.4,No,Express,No,Yes,19,Cash,Monthly
3182,19,Male,Watch,Fashion,368,Houston,XL,Yellow,Winter,4.0,No,Same-Day,No,No,8,Cash,Daily
3183,17,Female,Backpack,Footwear,123,Houston,XL,Green,Autumn,4.2,No,Standard,Yes,Yes,6,Cash,Monthly
3184,59,Male,Shoes,Accessories,319,Seattle,XL,Green,Autumn,4.2,Yes,Same-Day,No,No,12,Cash,Daily
3185,31,Male,T-Shirt,Footwear,383,Phoenix,S,Green,Autumn,2.9,No,Express,Yes,No,3,Cash,Weekly
3186,21,Other,Sunglasses,Fashion,18,Houston,M,White,Autumn,2.2,Yes,Standard,No,No,17,Cash,Daily
3187,32,Female,Sunglasses,Fashion,83,Houston,XL,Green,Spring,3.7,No,Express,Yes,Yes,18,UPI,Monthly
3188,21,Female,T-Shirt,Electronics,460,New York,XL,Red,Autumn,3.2,No,Standard,Yes,No,0,PayPal,Weekly
3189,30,Other,T-Shirt,Footwear,229,Miami,L,Blue,Summer,3.6,Yes,Standard,Yes,Yes,0,Debit Card,Monthly
3190,49,Male,Jeans,Electronics,58,Houston,XL,White,Spring,4.0,Yes,Same-Day,Yes,No,11,UPI,Monthly
3191,28,Male,T-Shirt,Electronics,164,Phoenix,XL,Green,Autumn,3.9,Yes,Same-Day,No,No,3,Cash,Weekly
3192,66,Female,Backpack,Fashion,48,Houston,L,Red,Spring,4.5,No,Same-Day,No,Yes,6,UPI,Daily
3193,50,Other,Jeans,Electronics,25,New York,XXL,White,Winter,4.6,No,Standard,No,Yes,2,Cash,Monthly
3194,24,Male,T-Shirt,Footwear,201,Chicago,XL,White,Winter,2.2,No,Express,Yes,No,2,Debit Card,Weekly
3195,43,Male,Shoes,Fashion,136,Chicago,XXL,White,Autumn,4.6,Yes,Standard,Yes,No,3,Cash,Daily
3196,33,Male,Backpack,Footwear,482,Los Angeles,XXL,Blue,Autumn,1.1,Yes,Same-Day,Yes,No,6,Debit Card,Weekly
3197,55,Female,Jacket,Accessories,164,Houston,S,Blue,Spring,4.7,Yes,Express,No,No,1,Credit Card,Monthly
3198,36,Male,T-Shirt,Fashion,472,New York,M,Red,Spring,4.6,Yes,Express,Yes,Yes,17,UPI,Weekly
3199,61,Male,Shoes,Footwear,159,Houston,XXL,White,Autumn,4.7,No,Express,Yes,No,12,PayPal,Monthly
3200,49,Female,Jeans,Electronics,118,Seattle,XXL,Yellow,Spring,1.1,No,Standard,No,No,14,Credit Card,Daily
3201,61,Male,Backpack,Fashion,119,New York,L,Red,Spring,2.3,Yes,Express,No,Yes,13,Cash,Weekly
3202,57,Female,T-Shirt,Footwear,366,Miami,XL,Yellow,Winter,1.6,No,Standard,Yes,Yes,18,Credit Card,Weekly
3203,19,Male,Jeans,Electronics,135,New York,XL,Green,Spring,1.8,No,Same-Day,Yes,No,1,UPI,Monthly
3204,35,Female,T-Shirt,Electronics,422,New York,L,Blue,Autumn,3.7,Yes,Standard,No,Yes,19,Cash,Monthly
3205,53,Other,Backpack,Footwear,35,Seattle,XXL,White,Winter,3.0,Yes,Express,Yes,No,6,Cash,Monthly
3206,68,Male,T-Shirt,Fashion,166,Chicago,M,Yellow,Summer,1.2,No,Express,No,Yes,0,UPI,Monthly
3207,27,Male,Jacket,Footwear,348,Los Angeles,S,White,Winter,2.3,No,Express,No,No,3,Credit Card,Monthly
3208,17,Other,Watch,Footwear,129,Houston,XXL,Blue,Autumn,1.8,Yes,Standard,No,Yes,19,Credit Card,Daily
3209,27,Female,Jeans,Electronics,59,Miami,L,Green,Summer,3.6,Yes,Express,No,No,10,UPI,Monthly
3210,23,Male,T-Shirt,Electronics,440,New York,XL,Yellow,Autumn,1.4,Yes,Express,No,No,14,Debit Card,Weekly
3211,55,Female,Jacket,Electronics,386,Houston,XXL,Green,Autumn,3.4,Yes,Standard,No,Yes,10,Cash,Monthly
